timestamp,activity,system,description,user_id,ip_address,hour_of_day,minute_of_hour,day_of_week,description_length,if_anomaly,if_anomaly_score,svm_anomaly,svm_anomaly_score,combined_anomaly,combined_anomaly_score
2025-05-02 08:56:34.722692,Configuration Change,File Server,Standard API health check received,user_16,,8,56,4,34,0,0.007911365507293044,0,5.565936735497161,0,2.786924050502227
2025-05-02 17:12:34.722827,Patch Installation,Auth Server,Scheduled security scan completed,user_14,,17,12,4,33,0,0.013144024318177627,0,21.41458930873867,0,10.713866666528423
2025-05-02 17:51:34.722962,Security Scan,Backup Server,System health check completed,user_36,,17,51,4,29,0,0.03047474335092215,0,12.371362011389436,0,6.200918377370179
2025-05-02 08:26:34.723105,Database Query,API Gateway,Configuration backup process initiated,user_47,,8,26,4,38,0,0.029527816816104058,0,59.508126981288854,0,29.76882739905248
2025-05-02 10:58:34.723242,Configuration Change,Backup Server,Exported logs for audit,user_34,,10,58,4,23,0,0.004831616903617442,1,-4.589513241083324,0,-2.2923408120898534
2025-05-02 12:37:34.723388,User Login,Web App,Performed SELECT query on public table,user_46,192.168.1.20,12,37,4,38,0,0.00019486317456701707,0,30.24684783957946,0,15.123521351377013
2025-05-02 13:46:34.723614,Database Query,API Gateway,Exported logs for audit,user_5,,13,46,4,23,0,0.016465771626627934,0,47.49236162626789,0,23.75441369894726
2025-05-02 12:31:34.723750,Network Connection Attempt,Auth Server,System health check completed,user_39,192.168.1.10,12,31,4,29,0,0.009693602953410874,0,35.36556765131343,0,17.68763062713342
2025-05-02 17:29:34.723973,Security Scan,DNS Server,User password reset completed,user_45,,17,29,4,29,0,0.005339463775667186,0,31.566756110776367,0,15.786047787276017
2025-05-02 16:56:34.724109,Data Export,DNS Server,Standard API health check received,user_6,,16,56,4,34,0,0.025514354729993527,0,8.791883439225643,0,4.4086988969778185
2025-05-02 10:31:34.724245,User Account Modification,Backup Server,Successful login from known device,user_32,,10,31,4,34,0,0.017530129625804247,0,48.910836718717434,0,24.46418342417162
2025-05-02 23:19:34.724380,Data Export,Load Balancer,Accessed sensitive financial_report.xlsx,user_36,,23,19,4,40,0,0.04105234790163487,1,-24.76673005121694,0,-12.362838851657653
2025-05-02 09:49:34.724646,System Reboot,DNS Server,Data export to analytics platform,user_12,,9,49,4,33,0,0.021363015930944473,0,25.328920895917094,0,12.675141955924019
2025-05-02 09:50:34.724783,System Reboot,Firewall,Exported logs for audit,user_18,,9,50,4,23,0,0.014321086391049176,0,7.56734895664863,0,3.790835021519839
2025-05-02 16:46:34.724918,Configuration Change,Auth Server,Added new user account,user_35,,16,46,4,22,0,0.01778392717889027,0,9.483144786994785,0,4.7504643570868375
2025-05-02 14:37:34.725061,User Login,Firewall,Applied security patch successfully,user_9,192.168.1.20,14,37,4,35,0,0.0020913486140156645,0,32.665903825204765,0,16.33399758690939
2025-05-02 13:04:34.725220,Patch Installation,DNS Server,Successful login from known device,user_5,,13,4,4,34,0,0.022318699735091097,0,18.983783131874418,0,9.503050915804755
2025-05-02 16:12:34.725367,API Call,Auth Server,Standard API health check received,user_7,10.0.0.100,16,12,4,34,0,0.024999501967817417,0,48.60236713224097,0,24.313683317104395
2025-05-02 14:12:34.725577,File Access,API Gateway,Data export to analytics platform,user_22,,14,12,4,33,0,0.03484558625390444,0,60.32834019196025,0,30.181592889107076
2025-05-02 09:26:34.725717,Data Export,Auth Server,Standard API health check received,user_46,,9,26,4,34,0,0.028117144530674376,0,44.714310203350436,0,22.371213673940556
2025-05-02 12:02:34.725856,File Access,Load Balancer,User password reset completed,user_2,,12,2,4,29,0,0.015158513538487906,0,16.105113837150327,0,8.060136175344407
2025-05-02 15:55:34.725995,Network Connection Attempt,File Server,Performed SELECT query on public table,user_44,172.16.0.50,15,55,4,38,1,-0.005589451303702475,1,-5.321928276186384,1,-2.663758863745043
2025-05-02 13:35:34.726159,System Reboot,API Gateway,Data export to analytics platform,user_18,,13,35,4,33,0,0.03818925247490246,0,76.76212194532604,0,38.400155598900476
2025-05-02 13:39:34.726298,Configuration Change,DNS Server,Exported logs for audit,user_43,,13,39,4,23,0,0.011451088243016161,0,30.80611305328256,0,15.408782070762788
2025-05-02 16:52:34.726475,Patch Installation,Auth Server,Read access to configuration file,user_29,,16,52,4,33,0,0.028297401790575438,0,19.133939227685033,0,9.581118314737804
2025-05-02 14:30:34.726666,Data Export,Firewall,Applied security patch successfully,user_23,,14,30,4,35,0,0.027680691457215967,0,49.577934343923744,0,24.80280751769048
2025-05-02 15:41:34.726806,Log Export,Web App,Applied security patch successfully,user_48,,15,41,4,35,0,0.039567999086186356,0,40.92717358268581,0,20.483370790886
2025-05-02 10:34:34.726953,API Call,Backup Server,Configuration backup process initiated,user_34,10.0.0.100,10,34,4,38,0,0.030583765478007785,0,63.96967369260196,0,32.000128729039986
2025-05-02 15:05:34.727151,Patch Installation,API Gateway,Configuration backup process initiated,user_24,,15,5,4,38,0,0.03519016992264351,0,31.432995502919937,0,15.73409283642129
2025-05-02 17:57:34.727292,Network Connection Attempt,Load Balancer,Standard API health check received,user_15,10.0.0.100,17,57,4,34,0,0.0005150620434831721,0,3.4462918367998725,0,1.723403449421678
2025-05-02 14:43:34.727500,Patch Installation,Monitoring Server,System health check completed,user_28,,14,43,4,29,0,0.013900156881389292,0,41.98885973102148,0,21.001379943951434
2025-05-02 15:52:34.727643,User Account Modification,Auth Server,Applied security patch successfully,user_36,,15,52,4,35,0,0.04005249256482635,0,22.056395168039614,0,11.04822383030222
2025-05-02 11:52:34.727783,Security Scan,DNS Server,Performed SELECT query on public table,user_18,,11,52,4,38,0,0.010847510314985598,0,20.766110376640086,0,10.388478943477535
2025-05-02 13:49:34.727923,Database Query,Firewall,Exported logs for audit,user_15,,13,49,4,23,0,0.011489337889982576,0,21.90669936756845,0,10.959094352729217
2025-05-02 11:28:34.728094,Database Query,Load Balancer,User password reset completed,user_34,,11,28,4,29,0,0.020496278051128636,0,49.81021491927626,0,24.915355598663695
2025-05-02 23:56:34.728238,Data Export,API Gateway,Executed DROP TABLE command on users table,unknown_user,,23,56,4,42,0,0.0283107823254925,1,-35.5007181175244,0,-17.736203667599455
2025-05-02 14:48:34.728378,System Reboot,File Server,User password reset completed,user_46,,14,48,4,29,0,0.02084551020213521,0,32.33572130149497,0,16.178283405848553
2025-05-02 15:54:34.728564,Data Export,File Server,Exported logs for audit,user_15,,15,54,4,23,0,0.008835058330352252,0,3.946572628395927,0,1.9777038433631398
2025-05-02 16:28:34.728704,User Account Modification,Load Balancer,Data export to analytics platform,user_25,,16,28,4,33,0,0.023973726533295714,0,43.329814572753605,0,21.676894149643452
2025-05-02 16:31:34.728893,Security Scan,DNS Server,User password reset completed,user_38,,16,31,4,29,0,0.022609185806597487,0,38.89006674117172,0,19.45633796348916
2025-05-02 10:26:34.729032,User Account Modification,DNS Server,User password reset completed,user_32,,10,26,4,29,0,0.028023026919571814,0,45.29668592037399,0,22.66235447364678
2025-05-02 14:29:34.729167,Log Export,Auth Server,Successful login from known device,user_45,,14,29,4,34,0,0.012093574091073978,0,50.49038708533374,0,25.251240329712406
2025-05-02 11:55:34.729302,File Access,File Server,Performed SELECT query on public table,user_13,,11,55,4,38,0,0.01866666967188446,0,13.405512027908912,0,6.712089348790398
2025-05-02 14:06:34.729475,Database Query,Firewall,Standard API health check received,user_35,,14,6,4,34,0,0.027866641003205517,0,24.003217233346703,0,12.015541937174953
2025-05-02 04:01:34.729639,Security Scan,Backup Server,Security scan triggered outside schedule,user_4,,4,1,4,40,0,0.024592092952470446,1,-29.032834913259137,0,-14.504121410153333
2025-05-02 15:08:34.729773,User Account Modification,Web App,Configuration backup process initiated,user_22,,15,8,4,38,0,0.028750273390038106,0,19.929455082700372,0,9.979102678045205
2025-05-02 14:10:34.729908,API Call,Firewall,Scheduled security scan completed,user_30,172.16.0.50,14,10,4,33,0,0.034218989376707865,0,33.703660279562314,0,16.868939634469513
2025-05-02 14:06:34.730074,API Call,Monitoring Server,Read access to configuration file,user_18,192.168.1.10,14,6,4,33,0,0.02553776831478166,0,26.297235560709936,0,13.161386664512358
2025-05-02 12:45:34.730233,File Access,Backup Server,Scheduled security scan completed,user_31,,12,45,4,33,0,0.02583875276290043,0,41.73799524021916,0,20.881916996491032
2025-05-02 09:24:34.730368,Security Scan,Backup Server,Added new user account,user_29,,9,24,4,22,0,0.023356473966996305,0,20.332301316266808,0,10.177828895116901
2025-05-02 09:06:34.730548,Security Scan,Web App,Added new user account,user_36,,9,6,4,22,0,0.031626138105993185,0,0.17976601778283907,0,0.10569607794441613
2025-05-02 11:52:34.730685,API Call,Firewall,Applied security patch successfully,user_30,192.168.1.10,11,52,4,35,0,0.0292191663268786,0,25.28102721411335,0,12.655123190220115
2025-05-02 13:22:34.730845,System Reboot,DNS Server,Exported logs for audit,user_16,,13,22,4,23,1,-0.0024693096494114997,0,32.21082981309155,0,16.10418025172107
2025-05-02 11:35:34.730987,Configuration Change,File Server,Data export to analytics platform,user_19,,11,35,4,33,0,0.018732831162301622,0,49.919220102608136,0,24.96897646688522
2025-05-02 11:59:34.731125,File Access,Auth Server,Performed SELECT query on public table,user_14,,11,59,4,38,0,0.013587858670144892,0,3.877027678084062,0,1.9453077683771034
2025-05-02 15:01:34.731262,File Access,File Server,Applied security patch successfully,user_30,,15,1,4,35,0,0.043653398719228576,0,7.341072388828081,0,3.692362893773655
2025-05-02 13:21:34.731403,Security Scan,Database Cluster,Added new user account,user_24,,13,21,4,22,0,0.023681136686467152,0,31.75195178177185,0,15.887816459229159
2025-05-02 12:26:34.731584,Log Export,Database Cluster,User password reset completed,user_12,,12,26,4,29,0,0.03005246232259312,0,50.71642843255944,0,25.373240447441017
2025-05-02 14:15:34.731769,User Login,Web App,Exported logs for audit,user_39,192.168.1.10,14,15,4,23,1,-0.012777525491001474,0,13.857977906807434,0,6.922600190658216
2025-05-02 16:52:34.732028,Patch Installation,Load Balancer,Performed SELECT query on public table,user_15,,16,52,4,38,0,0.0041992189853061745,0,13.639771951938968,0,6.821985585462137
2025-05-02 09:44:34.732165,API Call,File Server,Standard API health check received,user_28,192.168.1.10,9,44,4,34,0,0.004053260145623849,0,33.92616261965543,0,16.965107939900527
2025-05-02 15:11:34.732323,Patch Installation,Database Cluster,Scheduled security scan completed,user_28,,15,11,4,33,0,0.011115686199880959,0,31.604761796322435,0,15.807938741261157
2025-05-02 09:41:34.732501,Log Export,File Server,System health check completed,user_4,,9,41,4,29,0,0.041031124469106506,0,34.64311415513612,0,17.342072639802613
2025-05-02 11:21:34.732639,Security Scan,Web App,Added new user account,user_22,,11,21,4,22,0,0.0237428854279938,0,30.42352365673446,0,15.223633271081226
2025-05-02 14:48:34.732774,Patch Installation,DNS Server,Configuration backup process initiated,user_8,,14,48,4,38,0,0.021050449625625633,0,27.070480638283186,0,13.545765543954406
2025-05-02 17:52:34.732909,User Account Modification,DNS Server,User password reset completed,user_32,,17,52,4,29,0,0.027376888102782493,0,9.500465446595967,0,4.763921167349375
2025-05-02 00:57:34.733044,Data Export,Web App,Multiple failed login attempts from IP 192.168.1.100,unknown_user,,0,57,4,52,0,0.027127099294556423,1,-81.39041630472188,0,-40.68164460271366
2025-05-02 16:01:34.733186,Security Scan,File Server,Exported logs for audit,user_30,,16,1,4,23,0,0.01965072944774071,1,-10.828320800412996,0,-5.404335035482628
2025-05-02 10:43:34.733322,API Call,Database Cluster,Applied security patch successfully,user_33,172.16.0.50,10,43,4,35,0,0.026778500573302333,0,38.74963403652191,0,19.388206268547606
2025-05-02 23:07:34.733616,User Login,Load Balancer,Multiple failed login attempts from IP 192.168.1.100,user_50,10.0.0.5,23,7,4,52,1,-0.013046542819101281,1,-107.87897552661221,1,-53.94601103471565
2025-05-02 16:52:34.733792,System Reboot,Load Balancer,Applied security patch successfully,user_5,,16,52,4,35,0,0.01988685225720188,0,17.17836225054677,0,8.599124551401985
2025-05-02 21:36:34.733937,Log Export,Firewall,Modified admin account permissions,user_31,,21,36,4,34,0,0.01521871450299317,1,-6.665499443928127,0,-3.325140364712567
2025-05-02 17:03:34.734071,API Call,Database Cluster,User password reset completed,user_41,192.168.1.20,17,3,4,29,0,0.000940810107604384,0,3.6186014526293206,0,1.8097711313684626
2025-05-02 09:07:34.734251,Log Export,Web App,Configuration backup process initiated,user_46,,9,7,4,38,0,0.03115302307910267,0,15.84785496431141,0,7.939503993695256
2025-05-02 14:55:34.734385,System Reboot,Firewall,Exported logs for audit,user_15,,14,55,4,23,0,0.0055667204080144805,0,6.840207277192263,0,3.4228869988001387
2025-05-02 17:33:34.734798,File Access,Web App,Scheduled security scan completed,user_41,,17,33,4,33,0,0.008705380754537917,0,37.97142210162616,0,18.990063741190347
2025-05-02 13:20:34.734979,System Reboot,Web App,User password reset completed,user_6,,13,20,4,29,0,0.020406528190717643,0,48.076797769521505,0,24.048602148856112
2025-05-02 17:02:34.735198,User Login,Load Balancer,Successful login from known device,user_14,10.0.0.100,17,2,4,34,0,0.003483226399517203,0,6.6021430198891835,0,3.3028131231443503
2025-05-02 15:27:34.735453,Data Export,Firewall,Data export to analytics platform,user_28,,15,27,4,33,0,0.02060555254235058,0,48.50783576366993,0,24.26422065810614
2025-05-02 17:55:34.735596,File Access,API Gateway,Performed SELECT query on public table,user_21,,17,55,4,38,0,0.028850576341567846,0,21.67636895348471,0,10.85260976491314
2025-05-02 17:32:34.735739,API Call,Firewall,Scheduled security scan completed,user_27,192.168.1.20,17,32,4,33,0,0.011673214788140873,0,35.50985894998476,0,17.76076608238645
2025-05-02 14:59:34.735907,API Call,API Gateway,Applied security patch successfully,user_38,10.0.0.100,14,59,4,35,0,0.04186290489285033,0,49.898203304412675,0,24.970033104652764
2025-05-02 17:47:34.736074,Data Export,Web App,Data export to analytics platform,user_13,,17,47,4,33,0,0.027629278493243092,0,23.32426699526937,0,11.675948136881306
2025-05-02 09:47:34.736217,Network Connection Attempt,Backup Server,User password reset completed,user_45,172.16.0.50,9,47,4,29,1,-0.0046046664317890285,0,12.515379877683955,0,6.255387605626083
2025-05-02 10:31:34.736384,Data Export,API Gateway,User password reset completed,user_38,,10,31,4,29,0,0.03751461595132344,0,70.70554139956042,0,35.37152800775587
2025-05-02 08:48:34.736526,User Account Modification,Monitoring Server,Standard API health check received,user_4,,8,48,4,34,0,0.0373458139759858,0,23.609200655392783,0,11.823273234684384
2025-05-02 12:43:34.736670,System Reboot,File Server,System health check completed,user_36,,12,43,4,29,0,0.03518983637843659,0,42.1908947632127,0,21.113042299795566
2025-05-02 10:35:34.736818,User Login,Web App,Exported logs for audit,user_49,10.0.0.100,10,35,4,23,0,0.008065392127287518,0,36.14032317977882,0,18.07419428595305
2025-05-02 10:41:34.737013,User Login,Load Balancer,System health check completed,user_38,192.168.1.10,10,41,4,29,1,-0.004093898766205029,0,25.523992497053143,0,12.75994929914347
2025-05-02 15:42:34.737179,API Call,DNS Server,System health check completed,user_28,192.168.1.20,15,42,4,29,0,0.003883959371329071,0,39.35777515601694,0,19.680829557694135
2025-05-02 08:04:34.737345,Database Query,Firewall,Successful login from known device,user_37,,8,4,4,34,0,0.020378890927532867,0,9.278108230852382,0,4.649243560889958
2025-05-02 17:38:34.737487,Security Scan,DNS Server,Read access to configuration file,user_29,,17,38,4,33,0,0.027697113969883558,0,32.43298440741168,0,16.230340760690783
2025-05-02 17:33:34.737629,Database Query,Firewall,Added new user account,user_6,,17,33,4,22,0,0.022831421714672284,0,15.087660047385157,0,7.555245734549914
2025-05-02 09:04:34.737778,Data Export,API Gateway,Performed SELECT query on public table,user_3,,9,4,4,38,0,0.0244152280802315,0,29.368538515959784,0,14.696476872020009
2025-05-02 17:45:34.737920,File Access,Backup Server,Successful login from known device,user_18,,17,45,4,34,0,0.020349619701359234,0,26.216837430336028,0,13.118593525018694
2025-05-02 11:39:34.738071,Configuration Change,Web App,Standard API health check received,user_23,,11,39,4,34,0,0.006493729236277557,0,47.14165829485282,0,23.574076012044547
2025-05-02 17:48:34.738214,File Access,Firewall,Successful login from known device,user_11,,17,48,4,34,0,0.03134699070005542,0,20.687781668748215,0,10.359564329724135
2025-05-02 16:50:34.738356,Network Connection Attempt,Web App,Scheduled security scan completed,user_34,192.168.1.10,16,50,4,33,1,-0.009778871494341979,0,9.365294930294226,0,4.677758029399942
2025-05-02 14:44:34.738531,User Login,Backup Server,Scheduled security scan completed,user_12,192.168.1.10,14,44,4,33,1,-0.004958607910800494,0,27.038024525775597,0,13.516532958932398
2025-05-02 17:55:34.738698,Data Export,Web App,System health check completed,user_37,,17,55,4,29,0,0.023056016094335052,0,5.635767138089506,0,2.8294115770919204
2025-05-02 08:26:34.738849,User Account Modification,Backup Server,Exported logs for audit,user_11,,8,26,4,23,0,0.022024357964596397,0,16.001995882212327,0,8.012010120088462
2025-05-02 11:38:34.738983,User Account Modification,Backup Server,Scheduled security scan completed,user_13,,11,38,4,33,0,0.023914779617798976,0,48.13181145707466,0,24.07786311834623
2025-05-02 15:33:34.739117,Security Scan,Web App,Configuration backup process initiated,user_2,,15,33,4,38,0,0.019254548167436603,0,41.959409742469916,0,20.989332145318677
2025-05-02 01:29:34.739257,Security Scan,Firewall,Unauthorized system reboot initiated,user_47,,1,29,4,36,0,0.009971760953548403,1,-23.130982538296593,0,-11.560505388671523
2025-05-02 12:32:34.739391,User Login,Web App,Data export to analytics platform,user_19,10.0.0.100,12,32,4,33,0,0.02211403008541385,0,63.177329110696576,0,31.599721570390994
2025-05-02 16:43:34.739571,Data Export,Auth Server,Data export to analytics platform,user_10,,16,43,4,33,0,0.03672795896641462,0,33.90927288961217,0,16.973000424289292
2025-05-02 12:21:34.739705,Database Query,Firewall,Data export to analytics platform,user_24,,12,21,4,33,0,0.02852273203900485,0,50.14068741268872,0,25.084605072363864
2025-05-02 09:31:34.739861,User Account Modification,Firewall,Scheduled security scan completed,user_10,,9,31,4,33,0,0.032961090120006364,0,44.43166253008266,0,22.232311810101333
2025-05-02 15:57:34.740000,Database Query,Auth Server,Scheduled security scan completed,user_31,,15,57,4,33,0,0.012982609265513367,0,13.277360956780399,0,6.645171783022956
2025-05-02 12:37:34.740137,API Call,API Gateway,Disabled firewall rule #3,user_5,10.0.0.5,12,37,4,25,0,0.0025939314893050347,0,50.452091295405666,0,25.227342613447487
2025-05-02 12:23:34.740296,System Reboot,API Gateway,Read access to configuration file,user_37,,12,23,4,33,0,0.041193506694352955,0,75.51831022630404,0,37.7797518664992
2025-05-02 17:44:34.740468,Log Export,Database Cluster,Added new user account,user_8,,17,44,4,22,0,0.028815119368735376,0,4.985542401130914,0,2.5071787602498246
2025-05-02 10:09:34.740606,Database Query,Backup Server,User password reset completed,user_43,,10,9,4,29,0,0.026668616929833022,0,27.25208541784221,0,13.639377017386021
2025-05-02 17:12:34.740742,Log Export,Auth Server,Modified admin account permissions,user_29,,17,12,4,34,0,0.026624985183012484,0,21.514683519570156,0,10.770654252376584
2025-05-02 15:38:34.740876,Network Connection Attempt,Auth Server,Configuration backup process initiated,user_44,10.0.0.100,15,38,4,38,0,0.01968762586324141,0,40.84918565003329,0,20.434436637948266
2025-05-02 12:07:34.741036,Configuration Change,Auth Server,Configuration backup process initiated,user_8,,12,7,4,38,0,0.027340071231766017,0,19.849074224927847,0,9.938207148079806
2025-05-02 08:40:34.741172,Data Export,Backup Server,Added new user account,user_50,,8,40,4,22,0,0.017894050453601373,0,9.47165857644461,0,4.7447763134491066
2025-05-02 12:36:34.741308,Patch Installation,Database Cluster,Configuration backup process initiated,user_4,,12,36,4,38,0,0.03641697885423656,0,43.71881066267599,0,21.877613820765113
2025-05-02 08:01:34.741449,Patch Installation,File Server,Data export to analytics platform,user_5,,8,1,4,33,0,0.020807239786206577,0,1.1962306219860181,0,0.6085189308861123
2025-05-02 13:36:34.741587,Security Scan,API Gateway,Successful login from known device,user_15,,13,36,4,34,0,0.02673188162344059,0,74.87713638798232,0,37.451934134802876
2025-05-02 16:46:34.741785,Network Connection Attempt,Monitoring Server,Successful login from known device,user_26,192.168.1.10,16,46,4,34,1,-0.012900156853391687,0,14.697037387439735,0,7.342068615293172
2025-05-02 11:40:34.741977,Patch Installation,API Gateway,Successful login from known device,user_34,,11,40,4,34,0,0.025683770403543138,0,69.09724552993706,0,34.5614646501703
2025-05-02 02:57:34.742124,Log Export,Auth Server,Disabled firewall rule #3,user_31,,2,57,4,25,0,0.007324356171396318,1,-67.37268311150417,0,-33.68267937766639
2025-05-02 12:24:34.742266,Security Scan,Database Cluster,Scheduled security scan completed,user_34,,12,24,4,33,0,0.022151626842499605,0,51.33663879638058,0,25.679395211611542
2025-05-02 12:43:34.742402,File Access,Load Balancer,Performed SELECT query on public table,user_6,,12,43,4,38,0,0.014680798350541147,0,37.56847890893724,0,18.79157985364389
2025-05-02 15:36:34.742539,Data Export,API Gateway,Successful login from known device,user_4,,15,36,4,34,0,0.043511965472080416,0,69.63086544050603,0,34.83718870298905
2025-05-02 17:09:34.742675,User Login,Web App,Data export to analytics platform,user_21,192.168.1.20,17,9,4,33,0,0.0038063675427505994,0,5.745281490023615,0,2.874543928783183
2025-05-02 15:39:34.742834,File Access,Database Cluster,Performed SELECT query on public table,user_9,,15,39,4,38,0,0.017903595111606385,0,38.76413210082251,0,19.391017847967056
2025-05-02 02:24:34.742975,System Reboot,Backup Server,Executed DROP TABLE command on users table,user_12,,2,24,4,42,0,0.0007467320779061537,1,-15.749788841644005,0,-7.87452105478305
2025-05-02 11:19:34.743112,Security Scan,Database Cluster,Scheduled security scan completed,user_45,,11,19,4,33,0,0.022442928909987447,0,46.34140206103052,0,23.181922494970255
2025-05-02 13:23:34.743248,Log Export,API Gateway,Scheduled security scan completed,user_24,,13,23,4,33,0,0.03880573545309235,0,75.22740332077666,0,37.63310452811488
2025-05-02 16:51:34.743384,System Reboot,Auth Server,System health check completed,user_23,,16,51,4,29,0,0.014716946585549895,0,18.931745261060286,0,9.473231103822918
2025-05-02 14:45:34.743520,Network Connection Attempt,File Server,Scheduled security scan completed,user_30,172.16.0.50,14,45,4,33,0,0.018835857881784435,0,23.52359053019245,0,11.771213194037117
2025-05-02 16:51:34.743680,Security Scan,Load Balancer,Read access to configuration file,user_48,,16,51,4,33,0,0.037760588475180434,0,21.093212892689877,0,10.565486740582529
2025-05-02 08:16:34.744375,Patch Installation,Backup Server,Performed SELECT query on public table,user_20,,8,16,4,38,1,-0.0034756385935858503,0,26.827233223878522,0,13.411878792642469
2025-05-02 16:38:34.744602,System Reboot,Monitoring Server,Added new user account,user_25,,16,38,4,22,0,0.012811384364080691,0,19.7577621699632,0,9.88528677716364
2025-05-02 17:33:34.744973,Database Query,Firewall,Standard API health check received,user_27,,17,33,4,34,0,0.018857411519597134,0,36.32338623683839,0,18.171121824178993
2025-05-02 12:34:34.745168,Configuration Change,Load Balancer,Exported logs for audit,user_5,,12,34,4,23,0,1.87866753957322e-05,0,33.802753750612936,0,16.901386268644167
2025-05-02 08:57:34.745366,Network Connection Attempt,Database Cluster,User password reset completed,user_18,192.168.1.20,8,57,4,29,0,0.0008180624965510863,1,-12.079857759755214,0,-6.0395198486293316
2025-05-02 16:05:34.745574,Security Scan,Backup Server,Data export to analytics platform,user_43,,16,5,4,33,0,0.030456666902921037,0,14.383768218061277,0,7.207112442482099
2025-05-02 14:25:34.745718,API Call,DNS Server,Read access to configuration file,user_22,192.168.1.10,14,25,4,33,0,0.021421592013611823,0,50.83138414543558,0,25.426402868724594
2025-05-02 11:10:34.745885,System Reboot,DNS Server,Successful login from known device,user_1,,11,10,4,34,0,0.020458089949783098,0,30.64636417891458,0,15.333411134432183
2025-05-02 14:04:34.746029,API Call,Backup Server,Standard API health check received,user_45,10.0.0.100,14,4,4,34,0,0.015342903319128187,0,39.985371494562116,0,20.000357198940623
2025-05-02 22:30:34.746196,Patch Installation,Web App,Anomalous high volume of requests to /admin endpoint,user_18,,22,30,4,52,0,0.0029822809731311906,1,-70.79684170866234,0,-35.39692971384461
2025-05-02 11:49:34.746338,Network Connection Attempt,DNS Server,Applied security patch successfully,user_1,10.0.0.100,11,49,4,35,0,0.016717218279637458,0,34.698433288295064,0,17.35757525328735
2025-05-02 14:25:34.746506,System Reboot,DNS Server,Read access to configuration file,user_39,,14,25,4,33,0,0.02460323912757345,0,49.36281168629074,0,24.693707462709156
2025-05-02 16:53:34.746648,System Reboot,Backup Server,Standard API health check received,user_33,,16,53,4,34,0,0.019519133996934224,0,15.547669559207577,0,7.783594346602255
2025-05-02 08:19:34.746791,User Login,Web App,User password reset completed,user_46,10.0.0.100,8,19,4,29,0,0.014898727283924162,0,37.81653163516134,0,18.91571518122263
2025-05-02 08:52:34.746981,Configuration Change,Monitoring Server,Successful login from known device,user_21,,8,52,4,34,0,0.029189710749528974,0,14.923331152613486,0,7.476260431681507
2025-05-02 08:00:34.747133,Database Query,File Server,Data export to analytics platform,user_31,,8,0,4,33,0,0.022174856819980215,1,-0.5745170604243981,0,-0.27617110180220894
2025-05-02 15:58:34.747277,Patch Installation,API Gateway,Configuration backup process initiated,user_2,,15,58,4,38,0,0.024432222945191706,0,22.63448504957637,0,11.32945863626078
2025-05-02 13:09:34.747420,Patch Installation,Backup Server,Successful login from known device,user_29,,13,9,4,34,0,0.016259690964628315,0,30.723929814044254,0,15.370094752504441
2025-05-02 15:49:34.747563,User Account Modification,Backup Server,System health check completed,user_44,,15,49,4,29,0,0.019251007910714046,0,28.2645758553611,0,14.141913431635908
2025-05-02 08:13:34.747713,User Login,Web App,Applied security patch successfully,user_44,172.16.0.50,8,13,4,35,0,0.0051648808844649285,0,13.330551925342093,0,6.667858403113279
2025-05-02 08:10:34.747919,Security Scan,Firewall,Applied security patch successfully,user_41,,8,10,4,35,0,0.012106747888488256,0,20.878405677011244,0,10.445256212449866
2025-05-02 14:08:34.748068,Log Export,Backup Server,Performed SELECT query on public table,user_21,,14,8,4,38,0,0.02302910829503807,0,20.416387061055957,0,10.219708084675498
2025-05-02 16:33:34.748213,Network Connection Attempt,API Gateway,Read access to configuration file,user_9,192.168.1.10,16,33,4,33,0,0.009131775677748588,0,48.683968822514856,0,24.346550299096304
2025-05-02 11:42:34.748388,Security Scan,Web App,User password reset completed,user_39,,11,42,4,29,0,0.02239095380911804,0,43.82813922218955,0,21.925265087999332
2025-05-02 10:24:34.748531,API Call,Web App,Configuration backup process initiated,user_45,192.168.1.10,10,24,4,38,0,0.008623133082824475,0,41.998118788779465,0,21.003370960931143
2025-05-02 12:10:34.748707,Configuration Change,Firewall,Successful login from known device,user_36,,12,10,4,34,0,0.02567538691296073,0,32.87749002331296,0,16.45158270511296
2025-05-02 00:00:34.748850,API Call,Firewall,Executed DROP TABLE command on users table,user_46,192.168.1.100,0,0,4,42,1,-0.007251288154589586,1,-74.5839139721853,1,-37.295582630169946
2025-05-02 14:38:34.749020,Security Scan,Web App,Standard API health check received,user_36,,14,38,4,34,0,0.03361034363323756,0,48.120634358434614,0,24.077122351033925
2025-05-02 14:07:34.749163,User Account Modification,Monitoring Server,Scheduled security scan completed,user_2,,14,7,4,33,0,0.025348928011214744,0,27.96986787884046,0,13.997608403425838
2025-05-02 14:25:34.749313,Log Export,File Server,Standard API health check received,user_11,,14,25,4,34,0,0.03500695281908511,0,48.724515835654245,0,24.379761394236667
2025-05-02 09:08:34.749507,Configuration Change,Monitoring Server,Performed SELECT query on public table,user_3,,9,8,4,38,0,0.0165213973264281,0,17.50526448985312,0,8.760892943589774
2025-05-02 16:42:34.749662,Log Export,Backup Server,Exported logs for audit,user_27,,16,42,4,23,0,0.008440588784400682,0,15.989064782679634,0,7.9987526857320175
2025-05-02 15:47:34.749806,API Call,Database Cluster,Data export to analytics platform,user_23,10.0.0.100,15,47,4,33,0,0.022038330345289847,0,55.940384287430504,0,27.981211308887897
